id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,rating,bedrooms,beds,baths
811019070484969678,Home in Brooklyn,496664883,H Two E,Brooklyn,Bushwick,40.6905,-73.91028,Private room,140.0,30,3,5.0,1,1,1
878968737926148644,Rental unit in New York,488737581,Leo,Manhattan,Harlem,40.80296,-73.95639,Private room,51.0,30,2,No rating,1,1,1.5
776013736440101802,Rental unit in New York,867225,Rahul,Manhattan,Morningside Heights,40.80634,-73.95905,Private room,80.0,31,3,5.0,1,1,1
40347199,Rental unit in Brooklyn,148725429,Javier,Brooklyn,Bedford-Stuyvesant,40.68697,-73.91785,Entire home/apt,599.0,30,109,4.81,4,7,3
15381675,Condo in Brooklyn,98341498,Gabriel,Brooklyn,Bushwick,40.6881103515625,-73.9118423461914,Private room,104.0,30,92,4.93,1,1,1
846546411200661715,Rental unit in New York,481452777,Jude,Manhattan,Harlem,40.8174733,-73.94419090000001,Entire home/apt,254.0,1,40,4.63,2,3,1
43725737,Loft in Brooklyn,300293489,Raquel,Brooklyn,Bedford-Stuyvesant,40.69152,-73.95548,Entire home/apt,285.0,30,42,4.38,2,5,2
53292314,Rental unit in New York,41135932,Renay,Manhattan,Chelsea,40.73961,-73.99441,Entire home/apt,189.0,30,14,5.0,1,1,1
6685220,Home in Brooklyn,34991003,Karen,Brooklyn,East Flatbush,40.64434,-73.92383,Private room,40.0,30,1,No rating,5,1,2
33276141,Villa in New York,158181451,Sophia,Queens,Flushing,40.74821,-73.82934,Private room,50.0,30,2,No rating,1,2,2
3780113,Rental unit in New York,5785240,Laurent,Manhattan,Harlem,40.8096,-73.94712,Entire home/apt,120.0,30,145,4.72,1,2,1
940600395412265432,Home in The Bronx,429935341,Criss,Bronx,Parkchester,40.82949,-73.87561,Private room,51.0,30,12,4.83,1,1,1
51307520,Condo in New York,402215343,Dali,Manhattan,Harlem,40.79977798461914,-73.95462799072266,Private room,72.0,30,4,4.25,1,1,1
647623852337935394,Home in Brooklyn,239103551,Yonette,Brooklyn,Brownsville,40.6641821,-73.9129914,Private room,130.0,30,29,4.83,1,1,1
892715489775350685,Townhouse in New York,269120575,Jessica,Manhattan,Harlem,40.82369190304121,-73.9445225184541,Entire home/apt,508.0,3,7,4.86,4,6,2.5
52611423,Home in Queens,269909179,Claudia,Queens,Woodside,40.75193,-73.90049,Private room,90.0,30,122,4.77,1,1,1
47812540,Home in Queens,151421618,Adesh,Queens,Ozone Park,40.68315,-73.84434,Private room,57.0,30,4,5.0,1,1,1
4058515,Loft in Brooklyn,325994,Paddy,Brooklyn,Bedford-Stuyvesant,40.69171,-73.95997,Entire home/apt,100.0,30,8,5.0,Studio,1,1
176135,Rental unit in Brooklyn,842125,Jenna,Brooklyn,Crown Heights,40.67545,-73.96096,Entire home/apt,112.0,30,31,4.68,1,1,1
3791325,Rental unit in Brooklyn,3028267,Vernon,Brooklyn,Clinton Hill,40.69375,-73.96576,Entire home/apt,250.0,30,38,4.87,1,2,1
623052451160158796,Rental unit in Brooklyn,84330585,Marissa,Brooklyn,Crown Heights,40.66504,-73.95155,Entire home/apt,94.0,30,1,No rating,1,1,1
646458,Rental unit in Brooklyn,415660,Carmen,Brooklyn,Williamsburg,40.71406,-73.96749,Private room,100.0,30,8,4.86,1,1,1
49733510,Home in Brooklyn,13303603,Jeff,Brooklyn,Bushwick,40.69398,-73.91984,Entire home/apt,159.0,30,138,4.99,2,2,1
707496211211601591,Rental unit in Queens,461612241,Sulman,Queens,Jackson Heights,40.7553,-73.88112,Entire home/apt,115.0,30,38,4.61,1,3,1
563661194907410818,Home in Brooklyn,381486556,Kahdeja,Brooklyn,Bay Ridge,40.63246,-74.02771,Private room,60.0,30,10,4.20,1,1,1
4452723,Home in Queens,2050338,Verena Vogelbacher,Queens,Richmond Hill,40.70054,-73.82785,Entire home/apt,95.0,30,18,4.72,2,2,1
31473340,Home in Brooklyn,2790890,Phil,Brooklyn,Bedford-Stuyvesant,40.69242,-73.94891,Private room,61.0,30,125,4.78,1,2,1
27731269,Rental unit in Brooklyn,172113555,Linda,Brooklyn,Bedford-Stuyvesant,40.68579,-73.94151,Private room,170.0,5,162,4.90,1,2,1
811509208342037066,Rental unit in New York,61391963,Stay With Vibe,Manhattan,Upper East Side,40.77242200433064,-73.95019307523732,Entire home/apt,99.0,30,4,4.0,Studio,1,1
43381881,Rental unit in Brooklyn,345626278,May,Brooklyn,East Flatbush,40.65104,-73.95223,Private room,50.0,30,5,4.0,1,1,1
892089187412452932,Rental unit in New York,514902148,Mr,Manhattan,Morningside Heights,40.8050440386165,-73.96664183355469,Entire home/apt,183.0,30,2,No rating,1,1,1
51023989,Rental unit in New York,1171497,Yvette,Manhattan,Harlem,40.80788,-73.95148,Entire home/apt,170.0,3,16,4.81,1,1,1
547539781253911739,Rental unit in Brooklyn,441746363,Gerardo,Brooklyn,Bedford-Stuyvesant,40.6797,-73.91035,Private room,75.0,30,53,4.70,1,1,2
776027620120107434,Rental unit in New York,2867137,Avi,Manhattan,Murray Hill,40.74433,-73.97167,Entire home/apt,230.0,30,2,No rating,3,3,2
689892790771456013,Rental unit in Brooklyn,39449252,Igor,Brooklyn,Williamsburg,40.71321560000001,-73.95632309999999,Entire home/apt,87.0,30,81,4.54,1,3,1
49545608,Rental unit in Brooklyn,305092694,Julia,Brooklyn,Williamsburg,40.71679,-73.95675,Entire home/apt,199.0,30,37,4.86,1,1,1
37245813,Rental unit in Brooklyn,10387090,Luis Enrique,Brooklyn,Bedford-Stuyvesant,40.68316,-73.91214,Private room,44.0,30,3,4.33,1,1,2
36115258,Condo in Brooklyn,271663737,Forty,Brooklyn,Williamsburg,40.70587072814145,-73.95514795360758,Entire home/apt,294.0,5,183,4.81,2,2,1
294263,Rental unit in Brooklyn,417504,The Box House Hotel,Brooklyn,Greenpoint,40.73778,-73.95366,Entire home/apt,223.0,1,152,4.85,1,2,1
50762178,Rental unit in New York,384532776,Nathan,Manhattan,Upper East Side,40.76117,-73.96505,Entire home/apt,98.0,30,6,5.0,Studio,1,1
45690330,Rental unit in Brooklyn,358089614,Joshua,Brooklyn,Sunset Park,40.63827,-74.0164,Private room,45.0,30,29,4.79,1,1,1
52754282,Townhouse in Brooklyn,364495516,Edward,Brooklyn,Bedford-Stuyvesant,40.68262,-73.94142,Entire home/apt,199.0,30,21,4.95,1,2,1
14882046,Rental unit in New York,91466201,Heidi,Manhattan,Harlem,40.80652,-73.94709,Entire home/apt,130.0,30,33,4.88,1,2,1
741904760414691668,Rental unit in New York,308295004,Jason,Manhattan,Chelsea,40.74953,-73.99849,Entire home/apt,150.0,30,24,4.56,1,1,1
32943764,Rental unit in New York,247900596,Sergo,Manhattan,Harlem,40.80663,-73.94609,Entire home/apt,295.0,30,143,4.60,2,1,1
14882309,Home in Brooklyn,92720308,Sidney,Brooklyn,Flatbush,40.63921,-73.96285,Private room,81.0,30,192,4.67,1,1,1
668934945181265366,Serviced apartment in New York,162280872,Urban Furnished,Manhattan,Lower East Side,40.7193634,-73.985112,Entire home/apt,129.0,30,1,No rating,1,1,1
621763568649914469,Rental unit in Brooklyn,52403444,R.J,Brooklyn,Bedford-Stuyvesant,40.68972,-73.94611,Entire home/apt,128.0,1,88,4.72,Studio,1,1
11528951,Townhouse in Brooklyn,1141610,Maria,Brooklyn,Crown Heights,40.67377,-73.92823,Entire home/apt,200.0,30,2,No rating,2,2,2
53920517,Home in Queens,434496280,Kevin,Queens,Flushing,40.74652,-73.82657,Entire home/apt,91.0,30,71,4.93,2,2,1
740743485713081436,Home in Queens,484176167,Gregory,Queens,St. Albans,40.68775,-73.75868,Entire home/apt,167.0,1,84,4.92,3,3,2
14826817,Home in Brooklyn,92720308,Sidney,Brooklyn,Flatbush,40.6392,-73.96256,Private room,81.0,30,134,4.33,1,1,1
48982500,Guesthouse in Queens,395029025,Muthanna,Queens,South Ozone Park,40.6656,-73.81383,Entire home/apt,260.0,30,132,4.74,3,5,1
45723636,Rental unit in Queens,127847762,Winston,Queens,Corona,40.73717,-73.86495,Entire home/apt,146.0,30,183,4.81,2,3,1
41322723,Rental unit in Brooklyn,2091048,Ben,Brooklyn,Williamsburg,40.71135,-73.94946,Entire home/apt,150.0,30,58,4.90,3,3,1
711043549546928169,Loft in Queens,416750758,Joel,Queens,Kew Gardens,40.70382,-73.83087,Private room,145.0,30,31,4.97,1,1,1
32847146,Rental unit in New York,37703550,Steve,Manhattan,Washington Heights,40.8493,-73.93821,Private room,65.0,30,79,4.91,1,1,1
44340470,Home in Queens,84562428,Liliana,Queens,Elmhurst,40.72737,-73.87623,Private room,30.0,30,42,4.93,1,1,1
35479956,Loft in Brooklyn,602359,Mutale,Brooklyn,Fort Greene,40.69426,-73.973,Entire home/apt,215.0,30,86,4.59,2,2,1
842763254864969121,Rental unit in Brooklyn,504484716,Lazar,Brooklyn,Park Slope,40.67693617478197,-73.98281880080839,Private room,100.0,30,13,5.0,1,1,1
30539307,Home in Brooklyn,229149668,Paul,Brooklyn,Bedford-Stuyvesant,40.68415,-73.9565,Private room,150.0,30,83,4.75,1,1,1
22972832,Home in Newyork,161899037,Tony,Queens,Flushing,40.75838,-73.83306,Entire home/apt,159.0,30,234,4.95,1,2,1
750952541234397698,Rental unit in Brooklyn,60678479,Anthony,Brooklyn,Prospect Heights,40.67534,-73.96825,Entire home/apt,269.0,30,1,No rating,1,1,1
41692454,Home in Jamaica,302423456,Kerri & Andrae,Queens,Jamaica,40.67129,-73.77873,Private room,60.0,30,196,4.80,1,1,1
750934716608055913,Home in Queens,381374171,Ramneet,Queens,South Ozone Park,40.6720111,-73.811453,Private room,80.0,1,120,4.57,1,1,1
53815424,Guest suite in Staten Island,435914865,Veronica,Staten Island,Arrochar,40.59139,-74.07612,Entire home/apt,199.0,2,47,4.74,1,1,1
863952239676350529,Home in Queens,292734612,Bangaly,Queens,Jamaica,40.6787089297774,-73.79257019679359,Private room,55.0,30,14,4.79,1,1,1
30749019,Home in Queens,230108889,Malca,Queens,Kew Gardens Hills,40.7183,-73.81433,Private room,59.0,30,5,4.80,2,2,1
686609873236312483,Home in Queens,83974928,Danica,Queens,Laurelton,40.67576,-73.74598,Private room,45.0,30,17,4.18,1,1,1
28041818,Home in Queens,206714649,Cando,Queens,South Ozone Park,40.67286,-73.79686,Private room,38.0,30,221,4.56,1,2,1
20014072,Home in Bronx,15617507,Glicerda,Bronx,Morris Park,40.8509,-73.86054,Private room,45.0,1,115,4.96,1,2,1.5
968982002561156213,Home in Queens,473377607,Damian,Queens,Jamaica,40.68430635811176,-73.76161843917885,Private room,130.0,1,6,5.0,1,1,1
962488099150518505,Home in Queens,88783527,Roxy,Queens,Rosedale,40.65479,-73.73499,Private room,47.0,30,1,No rating,1,1,1
647377860427252380,Guest suite in Queens,463792653,Sakina,Queens,St. Albans,40.70576,-73.75703,Entire home/apt,75.0,30,72,4.78,1,3,1
949211575885214022,Townhouse in Queens,529449711,Tselanee,Queens,Arverne,40.59927124734505,-73.79098884952792,Private room,279.0,30,7,4.43,2,2,1
939801083946865843,Home in The Bronx,429935341,Criss,Bronx,Parkchester,40.830412,-73.87658809999999,Private room,74.0,30,13,4.62,1,1,1
710390925155739661,Rental unit in The Bronx,274452385,Koffi,Bronx,Belmont,40.85476,-73.88898,Private room,83.0,30,29,4.86,1,1,1
897441573868841487,Home in Queens,469322297,Steven,Queens,Ozone Park,40.68444,-73.8392,Entire home/apt,81.0,30,29,4.66,1,3,1
786351045272502197,Rental unit in The Bronx,492049263,Tulio,Bronx,Wakefield,40.899138775106906,-73.85618397448106,Private room,60.0,30,2,No rating,1,1,1
730333681067449025,Rental unit in Queens,448752983,Marcia,Queens,Rosedale,40.65165,-73.73117,Entire home/apt,95.0,30,10,4.90,1,1,1
50721578,Rental unit in Queens,391271295,Clara,Queens,Woodhaven,40.68524,-73.86503,Entire home/apt,110.0,30,49,4.82,1,1,1
10256457,Rental unit in Bronx,4681227,Radiris,Bronx,Norwood,40.87209,-73.87539,Private room,55.0,30,10,5.0,1,1,1
38871661,Rental unit in The Bronx,297673205,Michael,Bronx,Morris Park,40.84771,-73.84733,Private room,70.0,30,84,4.96,1,1,1
876143232213160517,Rental unit in The Bronx,484756533,Nancy,Bronx,Parkchester,40.84026688436884,-73.85596667167624,Entire home/apt,89.0,30,2,No rating,1,2,1
49055211,Rental unit in Queens,235062143,Luciano,Queens,East Elmhurst,40.76734,-73.86803,Private room,500.0,30,126,4.77,1,2,1
968991001405816296,Rental unit in New York,12531773,Rennie,Manhattan,Harlem,40.8234,-73.95603,Private room,35.0,30,1,No rating,1,1,1
46913873,Rental unit in New York,378956905,James,Manhattan,Harlem,40.81752,-73.94521,Private room,175.0,30,72,4.93,1,1,1.5
53088652,Guest suite in Staten Island,236334741,Wendy,Staten Island,Rosebank,40.6137,-74.06728,Entire home/apt,60.0,30,52,4.38,2,2,1
1026932842296933504,Rental unit in Queens,174291183,Amanda,Queens,Woodhaven,40.6864,-73.86599,Entire home/apt,96.0,30,1,New,2,2,1
640612171111039003,Rental unit in Staten Island,32162495,Mostafa,Staten Island,Tompkinsville,40.63166,-74.09488,Entire home/apt,89.0,30,21,4.38,2,4,1
50755670,Guesthouse in Brooklyn,410180930,Rustam,Brooklyn,East New York,40.66048,-73.87803,Entire home/apt,80.0,30,100,4.85,1,2,1
37750065,Rental unit in Queens,194940666,Quality,Queens,Far Rockaway,40.60563,-73.74971,Entire home/apt,195.0,30,12,4.75,3,4,2
883865094666339873,Home in Staten Island,24580977,Ed,Staten Island,St. George,40.64084008945984,-74.08648236110784,Entire home/apt,270.0,30,17,5.0,3,3,1
40516321,Rental unit in Brooklyn,75248463,Jotham,Brooklyn,East Flatbush,40.64334,-73.9478,Private room,97.0,30,4,5.0,1,1,2
633321495378275269,Home in Bronx,371490719,Miguel,Bronx,Edenwald,40.89213,-73.84204,Private room,41.0,30,53,4.81,1,1,1
52280214,Rental unit in Brooklyn,77063818,Angela,Brooklyn,Bay Ridge,40.63362,-74.01823,Private room,47.0,30,1,No rating,1,1,1
30425770,Home in Queens,128580688,-TheQueensCornerLot,Queens,Queens Village,40.7045,-73.7354,Entire home/apt,318.0,30,146,4.75,3,3,1.5
951320538131260952,Rental unit in Brooklyn,73643860,Aicha,Brooklyn,East New York,40.67321611125816,-73.89150736285237,Entire home/apt,99.0,30,1,No rating,1,1,1
740681680733365066,Guest suite in The Bronx,52722718,Kevin,Bronx,Baychester,40.87059,-73.83871,Private room,40.0,30,7,4.86,1,1,1
713836647349232871,Rental unit in Queens,479109924,Angel,Queens,Far Rockaway,40.59614,-73.76051,Entire home/apt,120.0,30,31,4.74,3,5,1
46816415,Rental unit in New York,54328307,Rafaela,Manhattan,Midtown,40.74567,-73.99055,Entire home/apt,1000.0,30,1,No rating,2,2,2
33526710,Rental unit in Brooklyn,252628456,Lisa,Brooklyn,East New York,40.66098,-73.88861,Entire home/apt,125.0,30,86,4.81,1,1,1
746590856031183854,Guest suite in The Bronx,52722718,Kevin,Bronx,Baychester,40.87076,-73.83889,Private room,43.0,30,1,No rating,1,2,1
48017619,Home in Brooklyn,387071756,Nikeisha,Brooklyn,East Flatbush,40.64256,-73.94523,Entire home/apt,70.0,30,10,4.80,1,2,1
42815488,Rental unit in New York,341019038,Yuki,Manhattan,East Village,40.733535939025984,-73.99016218384963,Entire home/apt,81.0,2,186,4.56,1,1,1
878578926841233712,Rental unit in Brooklyn,494891626,Romel,Brooklyn,Canarsie,40.6408540710442,-73.90996877739805,Private room,140.0,3,45,4.98,Studio,1,1
756606060975862828,Home in The Bronx,481108277,Evelyn,Bronx,Wakefield,40.89824,-73.85871,Private room,126.0,30,1,No rating,1,1,1
648030958567177305,Rental unit in Queens,2315692,Hugo,Queens,Ridgewood,40.70207,-73.90246,Entire home/apt,98.0,30,2,No rating,1,1,1
24961967,Condo in Brooklyn,104684975,Studio,Brooklyn,Canarsie,40.64248,-73.90425,Entire home/apt,293.0,30,3,3.33,Studio,1,1
679620321278287273,Condo in Brooklyn,18750238,Zach,Brooklyn,Crown Heights,40.6713276,-73.9551087,Entire home/apt,263.0,30,4,5.0,2,2,2
54091057,Home in Bronx,422086864,Willie,Bronx,Williamsbridge,40.87886,-73.8449,Private room,50.0,30,1,No rating,1,1,1
686230134012274746,Home in The Bronx,399414325,Jessica,Bronx,Kingsbridge,40.86985,-73.89933,Entire home/apt,60.0,30,8,5.0,Studio,1,1
16776959,Rental unit in Brooklyn,39978070,Robert,Brooklyn,Bay Ridge,40.63254,-74.03161,Entire home/apt,60.0,90,2,No rating,1,1,1
43265776,Boutique hotel in New York,340938089,Citadines,Manhattan,Midtown,40.75705,-73.97909,Private room,1953.0,1,377,4.43,Studio,1,1
37058304,Rental unit in Brooklyn,65608448,Hong,Brooklyn,Crown Heights,40.66651,-73.92978,Entire home/apt,332.0,30,4,5.0,4,4,2
984877132975580649,Rental unit in Brooklyn,19458285,Yael,Brooklyn,Flatbush,40.6343,-73.95244,Entire home/apt,130.0,30,1,No rating,1,1,1
36525799,Home in Queens,23911445,Yelena,Queens,Forest Hills,40.73361,-73.85461,Entire home/apt,131.0,30,87,4.77,2,3,1
35570396,Rental unit in New York,166984137,Piergiorgio,Manhattan,Harlem,40.81273,-73.94415,Private room,99.0,30,2,No rating,1,4,1
35684442,Rental unit in New York,1100494,Murat And Mavi,Manhattan,Harlem,40.82392,-73.95409,Private room,45.0,30,3,5.0,1,1,2
17231011,Home in Rego Park,116056294,Kabeer,Queens,Rego Park,40.72996,-73.85507,Private room,70.0,30,36,4.69,1,1,1.5
42249744,Townhouse in Brooklyn,39543399,Michael,Brooklyn,Park Slope,40.67097430837765,-73.97809766386119,Entire home/apt,600.0,30,18,4.94,4,4,2.5
578445066626711411,Condo in Queens,448665899,Yanchen,Queens,Corona,40.74598,-73.85674,Private room,78.0,30,16,4.50,1,1,1
40633892,Rental unit in Brooklyn,8952737,Graham,Brooklyn,Williamsburg,40.71269,-73.9635,Private room,120.0,30,1,No rating,1,1,1.5
772683159414917117,Rental unit in The Bronx,125534010,Larissa,Bronx,Kingsbridge,40.87093610000001,-73.900649,Entire home/apt,131.0,30,12,4.42,2,2,1
47881216,Condo in Brooklyn,289858949,Marc,Brooklyn,Sheepshead Bay,40.60031,-73.95353,Entire home/apt,125.0,30,73,4.68,1,2,1
984700559098637622,Rental unit in Brooklyn,494743523,Alex,Brooklyn,East New York,40.66437639518379,-73.87910386962714,Shared room,32.0,30,1,No rating,1,1,1
51493500,Guesthouse in New York,417090315,Jaime,Manhattan,Washington Heights,40.85235,-73.93402,Private room,45.0,30,1,No rating,1,1,1
810927419583782639,Rental unit in Queens,163094301,Paola,Queens,Ditmars Steinway,40.77588056360088,-73.91300115523165,Private room,50.0,30,13,4.85,1,1,1
755864309002645553,Rental unit in Queens,486927614,Monica Del Pilar,Queens,Ditmars Steinway,40.77724,-73.9076,Private room,84.0,30,14,4.64,1,1,1
960095250227481773,Rental unit in New York,421089506,Ny,Manhattan,Harlem,40.8241688,-73.94160780000001,Entire home/apt,99.0,31,1,No rating,2,2,1
778441097353195696,Rental unit in New York,450161902,Natalie,Manhattan,East Harlem,40.80107,-73.9378,Entire home/apt,105.0,30,39,4.56,1,1,1
48830865,Rental unit in Brooklyn,32142173,Yury,Brooklyn,Greenpoint,40.72163,-73.940231,Private room,85.0,30,3,4.67,1,1,1
863806356540675439,Rental unit in The Bronx,330698734,Sandra,Bronx,Wakefield,40.89719268697064,-73.85147172634343,Entire home/apt,100.0,30,2,No rating,2,3,1
50915436,Rental unit in New York,566838,Maksym,Manhattan,Harlem,40.81997,-73.94058,Private room,60.0,30,37,4.70,1,1,1
49044619,Rental unit in Queens,231452775,Maria,Queens,Astoria,40.76596,-73.92276,Private room,99.0,2,107,4.81,1,2,1
804194,Rental unit in Brooklyn,4232762,Sigfus,Brooklyn,Williamsburg,40.7072505,-73.9399195,Private room,100.0,3,60,4.95,1,1,1
742232031742777766,Condo in New York,482399278,Ivan,Manhattan,Washington Heights,40.83806,-73.93792,Private room,31.0,30,19,4.68,1,1,1
53576447,Condo in New York,333017,Tatiana,Manhattan,Chelsea,40.74752,-73.99212,Entire home/apt,190.0,30,1,No rating,1,1,1
31201815,Place to stay in Bronx,256031371,Tochi,Bronx,Melrose,40.81742589252395,-73.92135355254523,Entire home/apt,222.0,30,56,4.95,1,2,1
837867086560680679,Rental unit in Queens,90153911,Ronny,Queens,Astoria,40.76695647458014,-73.91935364535313,Entire home/apt,90.0,30,5,5.0,1,2,1
600668206021723562,Rental unit in New York,156047478,Doron,Manhattan,Harlem,40.81547,-73.939,Entire home/apt,87.0,30,7,4.29,1,1,1
774836316209687943,Home in Brooklyn,490257632,Al,Brooklyn,Fort Greene,40.69561134183831,-73.97587407284335,Private room,75.0,30,15,4.73,1,1,1
953828756330090292,Rental unit in New York,46179427,Angelo,Manhattan,East Village,40.73178593827139,-73.98634059447255,Entire home/apt,308.0,7,5,4.0,4,6,1
664418470710681998,Rental unit in New York,14364040,Elena,Manhattan,Midtown,40.75759775614693,-73.96990677706471,Entire home/apt,90.0,30,1,No rating,1,1,1
28132314,Hotel in New York,212484716,Smyth Tribeca,Manhattan,Midtown,40.7568,-73.9648,Private room,291.0,1,1,No rating,1,1,1
158061,Home in Brooklyn,758441,Fred,Brooklyn,Bedford-Stuyvesant,40.68511,-73.91927,Private room,165.0,30,27,4.54,1,1,1
52718808,Rental unit in New York,9520475,Daniel,Manhattan,Upper East Side,40.78042765767009,-73.94886391832132,Entire home/apt,160.0,30,61,4.80,2,2,1
720846084324125677,Rental unit in Brooklyn,331373674,Paloma & German,Brooklyn,Williamsburg,40.71837,-73.95117,Entire home/apt,200.0,30,1,No rating,1,1,1
637660091350480104,Place to stay in Brooklyn,1795207,Ann,Brooklyn,DUMBO,40.70383,-73.98628,Entire home/apt,450.0,30,2,No rating,1,1,0
4711070,Rental unit in Queens,24347671,Ioanna,Queens,Woodside,40.74491,-73.91192,Private room,125.0,30,24,4.83,1,1,1
